ID,item_cnt_month
1437,0.08781615
1438,0.08781615
1439,0.08781615
1440,0.08781615
1441,0.08781615
1442,0.1291464
1443,0.31626046
1444,0.08781615
1445,0.09846626
1446,0.08781615
1447,0.08781615
1448,0.08781615
1449,0.17976542
1450,0.08781615
1451,0.080226846
1452,0.17948735
1453,0.12815523
1454,0.08781615
1455,0.08781615
1456,0.10601535
1457,0.08781615
1458,0.32169807
1459,0.6026704
1460,0.124811456
1461,0.10648568
1462,0.42033464
1463,0.08781615
1464,0.12744123
1465,0.12694736
1466,0.3427149
1467,0.08781615
1468,0.17976542
1469,0.15999997
1470,0.13571286
1471,0.1408059
1472,0.22814202
1473,0.17976542
1474,0.41567504
1475,0.34771955
1476,0.12815523
1477,0.37541974
1478,0.0860778
1479,0.32438296
1480,0.13148302
1481,0.09772459
1482,0.42449707
1483,0.08781615
1484,0.08580993
1485,0.10698576
1486,0.14742054
1487,0.08442371
1488,0.08586954
1489,0.31075442
1490,0.08410896
1491,0.19672439
1492,0.13381033
1493,0.08781615
1494,0.32438296
1495,0.0860778
1496,0.08602095
1497,2.570909
1498,0.31101274
1499,0.08942858
1500,0.08565569
1501,0.091780275
1502,0.32438296
1503,0.08781615
1504,0.10033639
1505,0.08781615
1506,0.18010145
1507,0.08781615
1508,0.11223328
1509,0.17223068
1510,0.086961836
1511,0.10906725
1512,0.08781615
1513,0.08781615
1514,0.32438296
1515,0.08781615
1516,0.08781615
1517,0.08984213
1518,0.18059273
1519,0.0907314
1520,0.08781615
1521,0.32438296
1522,0.3208808
1523,0.08734787
1524,0.3427149
1525,0.08781615
1526,0.098963976
1527,0.12815523
1528,0.08467053
1529,0.09227582
1530,0.12666267
1531,0.32438296
1532,0.3252092
1533,0.08781615
1534,0.08781615
1535,0.08781615
1536,0.43036395
1537,0.08781615
1538,0.32438296
1539,0.3239647
1540,0.08781615
1541,0.08781615
1542,0.08781615
1543,0.08295946
1544,0.09417362
1545,0.08781615
1546,0.08781615
1547,0.09406669
1548,0.16600992
1549,0.09970961
1550,0.08781615
1551,0.32438296
1552,0.08781615
1553,0.08714072
1554,0.08781615
1555,0.20104113
1556,0.17976542
1557,0.08781615
1558,0.32438296
1559,0.09603434
1560,0.12815523
1561,0.17976542
1562,0.08781615
1563,0.17976542
1564,0.08781615
1565,0.08781615
1566,0.16590968
1567,0.085813135
1568,0.08781615
1569,0.08781615
1570,0.08781615
1571,0.08781615
1572,0.08781615
1573,0.08781615
1574,0.3650053
1575,0.08781615
1576,0.08781615
1577,0.08781615
1578,0.080464646
1579,0.08781615
1580,0.08781615
1581,0.08781615
1582,0.46837312
1583,0.17428656
1584,0.2141316
1585,0.08781615
1586,0.08781615
1587,0.17976542
1588,0.08781615
1589,0.08937706
1590,0.08489316
1591,0.08781615
1592,0.08781615
1593,0.0860778
1594,0.08781615
1595,0.08781615
1596,0.08781615
1597,0.08781615
1598,0.08781615
1599,0.08781615
1600,0.08781615
1601,0.08781615
1602,0.10757578
1603,0.08781615
1604,0.08781615
1605,0.085561864
1606,0.08781615
1607,0.08781615
1608,0.32438296
1609,0.32438296
1610,0.08781615
1611,0.08781615
1612,0.08781615
1613,0.27907062
1614,0.08781615
1615,0.38780034
1616,0.08781615
1617,0.08781615
1618,0.42234856
1619,0.08781615
1620,0.08821443
1621,0.4465769
1622,0.08781615
1623,0.08781615
1624,0.08781615
1625,0.08781615
1626,0.08781615
1627,0.62547976
1628,0.08942858
1629,0.08781615
1630,0.08781615
1631,0.08781615
1632,0.08781615
1633,0.08781615
1634,0.08781615
1635,0.08781615
1636,0.08781615
1637,0.08781615
1638,0.12689462
1639,0.08781615
1640,0.08830637
1641,0.08781615
1642,0.08781615
1643,0.08550345
1644,0.17877041
1645,0.08781615
1646,0.12815523
1647,0.52023417
1648,0.08781615
1649,0.08781615
1650,0.08781615
1651,0.10475373
1652,0.08781615
1653,0.42449707
1654,0.6026704
1655,0.19005007
1656,0.38552165
1657,0.19713926
1658,0.08781615
1659,0.41333878
1660,0.08781615
1661,0.08607067
1662,0.08781615
1663,0.08781615
1664,0.8034366
1665,0.08781615
1666,0.08830637
1667,0.08781615
