ID,item_cnt_month
497,0.16271959
498,4.8953056
499,0.16271959
500,0.16271959
501,0.24593556
502,0.26506802
503,0.16271959
504,1.1647187
505,0.27359718
506,0.29138625
507,0.2297968
508,0.90724146
509,0.27773464
510,0.22143051
511,0.03315182
512,0.19645357
513,0.16271959
514,0.102793634
515,0.16271959
516,0.26011002
517,0.62317294
518,0.3538778
519,0.4975852
520,0.54092497
521,3.2711754
522,0.3420973
523,1.1566391
524,0.2604319
525,0.15787134
526,1.0067091
527,0.20397341
528,0.13076477
529,0.26301014
530,0.16271959
531,0.6298159
532,0.1789226
533,0.109824456
534,0.16271959
535,0.12731786
536,0.16271959
537,0.067808695
538,0.0
539,0.14073211
540,0.6805054
541,0.16271959
542,0.0
543,0.15776291
544,0.123479374
545,0.16271959
546,0.31648353
547,0.17398332
548,0.16586304
549,0.1635065
550,0.16271959
551,0.30886674
552,1.7788318
553,0.13126728
554,0.17308642
555,0.38519403
556,0.1717544
557,0.26220793
558,0.16271959
559,0.11404001
560,0.19685447
561,0.80875874
562,0.15273942
563,0.16271959
564,0.16271959
565,0.09493435
566,0.2761275
567,0.16271959
568,0.18770456
569,0.17653313
570,0.16271959
571,0.16271959
572,0.40035066
573,0.26584306
574,0.16271959
575,0.16271959
576,0.32344216
577,0.16271959
578,0.16271959
579,0.30676532
580,0.16271959
581,0.16271959
582,0.16271959
583,0.16271959
584,0.37743995
585,0.13120517
586,0.16271959
587,0.13203225
588,1.8579382
589,0.051481277
590,0.40526175
591,0.21904676
592,0.6012399
593,0.13267891
594,0.18930057
595,0.46545595
596,0.24111196
597,0.16271959
598,0.19517529
599,0.16271959
600,0.28693378
601,0.23695871
602,0.16271959
603,0.1330165
604,0.2845023
605,0.111026525
606,0.19466886
607,0.16271959
608,0.26117268
609,0.382841
610,0.39254364
611,0.53708684
612,0.16271959
613,0.16271959
614,0.16271959
615,0.46611544
616,0.30777055
617,0.072456814
618,0.31020096
619,0.24290192
620,0.4392236
621,0.16271959
622,0.16271959
623,0.25693727
624,0.30777055
625,0.30777055
626,0.40035066
627,0.16271959
628,0.13641268
629,0.2604319
630,0.21795307
631,0.16271959
632,0.2604319
633,0.16271959
634,0.41496965
635,0.43516108
636,0.16271959
637,0.2124852
638,0.0
639,0.07887383
640,0.29734096
641,0.26124686
642,0.15340048
643,0.16271959
644,0.10000441
645,0.16271959
646,0.40035066
647,0.24290192
648,0.16271959
649,0.2604319
650,0.38155547
651,0.09222617
652,0.16271959
653,0.24070902
654,0.23487158
655,0.30777055
656,0.60121953
657,0.16271959
658,0.16271959
659,0.21390691
660,0.39815944
661,0.27406043
662,0.16271959
663,0.63677615
664,0.025003202
665,0.7960874
666,0.27776036
667,0.16271959
668,0.5582863
669,0.2604319
670,0.12600847
671,0.053594954
672,0.0
673,0.7532156
674,0.16271959
675,0.16271959
676,0.75181866
677,0.61686814
678,0.26011002
679,0.27417552
680,0.16271959
681,0.2340377
682,2.9953487
683,0.16271959
684,0.5582863
685,0.30777055
686,0.38519403
687,0.30777055
688,0.49605823
689,0.16271959
690,0.16271959
691,0.20078209
692,0.21470472
693,0.15337807
694,0.16271959
695,0.33770707
696,0.16271959
697,0.16271959
698,0.16271959
699,0.16271959
700,1.2254246
701,0.16271959
702,0.8662019
703,0.8662019
704,0.16271959
705,0.16271959
706,0.2765435
707,0.16271959
708,0.20197475
709,0.29049936
710,0.2597724
711,0.46028548
712,0.16271959
713,0.527768
714,0.26011002
715,0.16271959
716,0.39299875
717,0.26081812
718,0.16271959
719,0.16271959
720,0.16271959
721,0.3297238
722,0.10435898
723,1.6068212
724,0.28728154
725,0.31020096
726,0.7762442
727,0.5582863
728,0.16271959
729,0.66903067
730,0.2303752
731,0.1814641
732,1.1451465
733,0.16271959
734,0.5582863
735,0.26011002
736,0.30777055
737,0.28523746
738,0.31020096
739,0.22507563
740,0.26011002
741,0.14115505
742,0.16271959
743,0.30777055
744,0.640543
745,0.31020096
746,0.38519403
747,0.5111621
748,0.4184899
749,0.16271959
750,0.2575894
751,0.25848323
752,0.46028548
753,0.19811063
754,2.038674
755,0.39299875
756,0.16271959
757,0.37533733
758,0.17841515
759,0.26454866
760,0.7672926
761,0.18880668
762,0.24864599
763,1.5770676
764,0.46028548
765,0.24290192
766,0.26011002
767,0.27075693
768,0.44971478
769,0.47274572
770,0.16271959
771,0.16271959
772,0.26011002
773,0.16271959
774,0.16271959
775,0.16271959
776,0.30777055
777,0.30777055
778,0.16271959
779,0.30777055
780,0.16271959
781,0.88286626
782,0.33406883
783,0.30777055
784,0.16271959
785,0.88286626
786,1.3032044
787,0.49239638
788,0.16271959
789,0.30777055
790,0.16271959
791,0.16271959
792,0.16271959
793,2.641432
794,0.16271959
795,0.16271959
796,0.16271959
797,0.30777055
798,0.16271959
799,0.4084446
800,0.30777055
801,0.33689323
802,0.16271959
803,0.16271959
804,0.35598364
805,0.16271959
806,0.09447361
807,0.27771792
808,0.699424
809,0.16271959
810,0.99184805
811,0.31780428
812,0.30428937
813,0.24290192
814,0.118723124
815,0.24975443
816,0.525898
817,0.16271959
818,0.16271959
819,0.06289151
820,0.6811317
821,0.13750586
822,0.3943662
823,0.16271959
824,0.37631473
825,0.3725899
826,0.2604319
827,0.16271959
828,0.1339082
829,0.15255404
830,0.88286626
831,0.38354978
832,0.17403775
833,0.15552567
834,0.88286626
835,0.24910969
836,0.16271959
837,0.45391813
838,0.6363638
839,0.13187197
840,0.16271959
841,0.38354978
842,0.15923849
843,0.16271959
844,0.38519403
845,0.16271959
846,0.16342765
847,0.30777055
848,0.03310807
849,0.21094711
850,0.24735689
851,0.16271959
852,0.31861296
853,0.16271959
854,0.38519403
855,0.8853278
856,0.30777055
857,0.8730278
858,0.16271959
859,0.49268544
860,0.27122882
861,0.16271959
862,0.26011002
863,0.30777055
864,0.355734
865,0.25870708
866,0.25602
867,0.16586304
868,1.1771536
869,0.26382807
870,0.36212707
871,0.26220793
872,0.30280048
873,0.43480572
874,0.47752976
875,0.27601036
876,0.1701515
877,0.17841515
878,0.29141557
879,0.31020096
880,0.113307185
881,0.30777055
882,0.779456
883,1.2254246
884,0.4277964
885,0.8050344
886,0.3810433
887,0.284543
888,0.4190292
889,0.1925742
890,1.0967435
891,0.25562233
892,0.12410735
893,0.12081838
894,0.38519403
895,0.26011002
896,0.16271959
897,0.1670531
898,0.18492427
899,0.31020096
900,0.12376032
901,0.23517197
902,0.24290192
903,0.16271959
904,0.27536476
905,0.255027
906,1.9610564
907,0.4342837
908,0.23623276
909,0.16271959
910,0.15667903
911,0.08748882
912,0.5249526
913,0.68706053
914,0.16271959
915,0.25744396
916,0.23814143
917,0.14021847
918,0.23027499
919,0.24119979
920,0.16271959
921,2.124005
922,0.24290192
923,0.16586304
924,0.13709211
925,0.2299129
926,0.38023728
927,0.16736436
928,0.31091398
929,0.1253376
930,0.16271959
931,0.16271959
932,0.39122272
933,0.22922061
934,0.16271959
935,0.26011002
936,0.30777055
937,2.2518334
938,0.22119316
939,0.19105476
940,0.2604319
941,0.10299385
942,0.16271959
943,0.32362553
944,0.12410735
945,0.16271959
946,0.18326694
947,0.21785593
948,0.30777055
949,0.12180034
950,0.26011002
951,0.16271959
952,0.13474849
953,0.16271959
954,0.18159425
955,0.30777055
956,3.272126
957,0.1525296
958,1.6950697
959,0.16271959
960,0.16271959
961,0.16679028
962,0.25997543
963,0.2604319
964,0.2604319
965,0.16271959
966,0.59368134
967,0.16271959
968,0.15679097
969,0.26055363
970,0.16271959
971,0.13594486
972,0.07819631
973,1.4434797
974,0.13399985
975,0.17161337
976,0.33474526
977,1.2173736
978,0.31442344
979,0.8313791
980,0.13406274
981,0.3551417
982,0.2542137
983,0.11051668
984,0.16271959
985,1.0791202
986,0.38354978
987,0.6992665
988,0.16226822
989,0.16271959
990,0.16271959
991,0.3120651
992,0.2414619
993,0.88286626
994,0.49252084
995,0.2679576
996,0.16271959
997,0.10058773
998,0.38570833
999,0.14416188
1000,0.76387876
1001,0.24724111
1002,0.30976313
1003,0.16271959
1004,0.061954603
1005,0.22181964
1006,0.16271959
1007,0.18803379
1008,0.65062106
1009,0.062088497
1010,0.17268671
1011,0.30428937
1012,0.67647934
1013,3.0806048
1014,0.16271959
1015,0.16271959
1016,0.16271959
1017,0.16271959
1018,0.10254426
1019,0.26011002
1020,0.16271959
1021,0.21622637
1022,0.07051613
1023,0.5278847
1024,0.35104337
1025,0.18642578
1026,0.3297238
1027,0.2635061
1028,0.16271959
1029,0.15697493
1030,0.14102724
1031,0.30777055
1032,1.9256781
1033,0.16271959
1034,0.40179422
1035,0.3996532
1036,0.2597767
1037,1.1387
1038,0.16271959
1039,0.25121266
1040,0.19217256
1041,0.16271959
1042,0.16271959
1043,0.24894887
1044,0.9176615
1045,0.26011002
1046,0.75308985
1047,0.26011002
1048,0.49846938
1049,0.16271959
1050,0.16271959
1051,0.16271959
1052,0.16271959
1053,0.16271959
1054,0.16271959
1055,0.57980907
1056,0.3415207
1057,0.16271959
1058,0.16271959
1059,0.89002866
1060,0.35432515
1061,0.16271959
1062,0.6552793
1063,0.18537927
1064,0.26444495
1065,0.14268473
1066,0.118318
1067,0.36213788
1068,0.24360996
1069,0.30777055
1070,0.24894321
1071,0.17028555
1072,0.16271959
1073,0.26011002
1074,0.26011002
1075,0.26011002
1076,0.12845397
1077,0.16271959
1078,0.16271959
1079,0.16217193
1080,0.09895751
1081,0.16271959
1082,0.13195919
1083,0.16643703
1084,0.19966681
1085,0.0
1086,0.16271959
1087,0.17598942
1088,0.39122272
1089,0.83338386
1090,1.5770676
1091,0.16271959
1092,0.34660548
1093,0.0
1094,0.2604319
1095,0.18292311
1096,0.2604319
1097,0.17035511
1098,0.16271959
1099,0.10780025
1100,0.16617277
1101,0.26011002
1102,0.2938929
1103,0.5335567
1104,0.8995405
1105,0.18060294
1106,0.16271959
1107,0.5196304
1108,0.13750586
1109,0.16271959
1110,0.02361577
1111,0.16271959
1112,0.4911556
1113,0.16271959
1114,0.27848443
1115,0.103988044
1116,0.2604319
1117,0.16271959
1118,0.23981306
1119,0.178511
1120,0.27458635
1121,0.20436975
1122,0.091812834
1123,0.16271959
1124,0.16342765
1125,0.29364547
1126,0.2327739
1127,0.18605414
1128,0.23521814
1129,0.2606306
1130,0.21339127
1131,0.16271959
1132,0.3996507
1133,0.2368308
1134,0.45955262
1135,0.1355095
1136,0.14903301
1137,0.5063421
1138,0.30194318
1139,0.15776291
1140,0.40629163
1141,0.07465014
1142,0.08204783
1143,0.15923849
1144,0.06100341
1145,0.39038333
1146,0.36295566
1147,0.16271959
1148,0.16271959
1149,0.3449375
1150,0.16342765
1151,0.48910078
1152,0.16271959
1153,0.2702311
1154,0.30884376
1155,0.30777055
1156,0.17516568
1157,1.249857
1158,0.4993487
1159,0.0
1160,0.3020958
1161,0.7028143
1162,0.3210232
1163,0.16271959
1164,0.1248154
1165,0.16271959
1166,0.16271959
1167,0.16271959
1168,0.16271959
1169,0.16271959
1170,0.30777055
1171,0.16271959
1172,0.16271959
1173,0.8985317
1174,0.16271959
1175,0.16271959
1176,0.16271959
1177,0.15467659
1178,0.307978
1179,0.1923317
1180,0.3150059
1181,0.108510874
1182,0.2604319
1183,0.16271959
1184,0.18885666
1185,0.17143257
1186,0.16271959
1187,0.16271959
1188,0.13641268
1189,0.88286626
1190,0.15340048
1191,0.1330165
1192,0.16271959
1193,0.45590606
1194,0.3776476
1195,0.21434037
1196,0.16342765
1197,0.08865345
1198,0.16271959
1199,0.29285958
1200,0.2518346
1201,0.16271959
1202,0.0
1203,0.2875321
1204,0.16271959
1205,1.8076017
1206,0.18642578
1207,0.16271959
1208,0.16895218
1209,0.0
1210,0.2665763
1211,0.07887615
1212,0.68197334
1213,0.554187
1214,0.4006342
1215,0.25038454
1216,0.3442657
1217,1.3911676
1218,0.25776523
1219,0.16611575
1220,0.16271959
1221,0.16271959
1222,0.09611855
1223,0.13195919
1224,0.3588139
1225,0.16271959
1226,0.21714357
1227,0.16271959
1228,0.373347
1229,0.46648127
1230,0.16271959
1231,0.352674
1232,0.30520296
1233,0.22048005
1234,0.18642578
1235,0.46028548
1236,0.3834462
1237,0.37803185
1238,0.16271959
1239,0.88286626
1240,0.12714522
1241,0.48779655
1242,0.27145588
1243,0.30777055
1244,0.2604319
1245,0.15923849
1246,0.2541383
1247,0.26955456
1248,0.28572378
1249,0.19456616
1250,0.32839748
1251,0.16271959
1252,0.0
1253,0.30777055
1254,0.55951774
1255,0.0
1256,1.3841352
1257,0.16611575
1258,0.16271959
1259,0.16271959
1260,0.16271959
1261,0.26605943
1262,0.16271959
1263,0.63910484
1264,1.0539818
1265,0.77461994
1266,0.3330178
1267,1.3301162
1268,0.1371045
1269,0.27350134
1270,0.1893856
1271,0.18326694
1272,0.115579635
1273,0.1737298
1274,0.16271959
1275,0.18696928
1276,0.22556706
1277,0.16271959
1278,0.16271959
1279,0.5582863
1280,1.4613265
1281,0.32061872
1282,0.106865205
1283,0.2281552
1284,0.86988616
1285,0.23882851
1286,0.1498413
1287,0.7600363
1288,0.17425434
1289,0.37803185
1290,0.24724111
1291,2.1197271
1292,0.20488489
1293,0.28235853
1294,0.84004045
1295,0.29291713
1296,0.18558581
1297,0.30777055
1298,0.7613769
1299,0.31832325
1300,0.31832325
1301,1.3454951
1302,0.16271776
1303,0.16271959
1304,0.5335567
1305,0.30777055
1306,0.0427398
1307,0.0
1308,0.30777055
1309,0.16271959
1310,0.16271959
1311,0.25478682
1312,1.06312
1313,0.22865778
1314,0.2189303
1315,0.16271959
1316,0.31032503
1317,0.17410143
1318,0.6044799
1319,0.15183306
1320,0.26011002
1321,0.2604319
1322,0.16271959
1323,0.27716908
1324,0.11272513
1325,0.7158126
1326,0.16271959
1327,0.16271959
1328,0.1725228
1329,0.16611575
1330,0.16271959
1331,0.18488866
1332,0.16271959
1333,1.5104972
1334,0.0
1335,0.12302812
1336,0.16271959
1337,0.32897022
1338,0.38354978
1339,0.29968253
1340,0.16271959
1341,0.16271959
1342,0.50245374
1343,0.1525296
1344,0.16271959
1345,0.13474849
1346,0.16271959
1347,0.26220793
1348,0.24290192
1349,0.21039131
1350,0.16271959
1351,0.26011002
1352,0.16271959
1353,0.26220793
1354,0.036663838
1355,0.30777055
1356,0.26011002
1357,0.2965303
1358,0.17897332
1359,0.48457196
1360,0.5582863
1361,0.30777055
1362,0.31984288
1363,0.26914486
1364,0.11395582
1365,0.26835144
1366,0.14310996
1367,0.2415294
1368,0.2556705
1369,0.16271959
1370,0.16271959
1371,0.16271959
1372,0.1330165
1373,0.30777055
1374,0.16271959
1375,0.30777055
1376,0.35274595
1377,0.16271959
1378,0.1359351
1379,0.26011002
1380,0.26325345
1381,0.10577592
1382,0.26393944
1383,0.41197813
1384,0.20746793
1385,0.30777055
1386,0.44730046
1387,0.17425811
1388,0.11062871
1389,0.16271959
1390,0.16377115
1391,0.19629027
1392,0.23273982
1393,0.16271959
1394,0.16271959
1395,0.22174577
1396,0.16271959
1397,0.40684265
1398,0.3618767
1399,0.17688726
1400,0.16271959
1401,0.16271959
1402,0.2604319
1403,1.1776773
1404,0.16271959
1405,0.16271959
1406,0.13406205
1407,0.16271959
1408,0.24303842
1409,0.16271959
1410,0.26011002
1411,0.15524109
1412,0.15482415
1413,0.2604319
1414,0.1330165
1415,0.14222819
1416,0.23112667
1417,0.0
1418,0.23003086
1419,0.25662884
1420,0.16271959
1421,0.39495376
1422,0.22585383
1423,0.19275066
1424,0.18180329
1425,0.16586304
1426,0.16271959
1427,0.15923849
1428,0.08090551
1429,0.22967151
1430,0.16271959
1431,0.26879376
1432,0.16271959
1433,0.20739692
1434,0.16271959
1435,0.09758772
1436,0.16271959
1437,0.16271959
1438,0.16271959
1439,0.16271959
1440,0.16271959
1441,0.16271959
1442,0.2970588
1443,0.2685575
1444,0.16271959
1445,0.13246378
1446,0.16271959
1447,0.16271959
1448,0.16271959
1449,0.26011002
1450,0.16271959
1451,0.049669452
1452,0.2214978
1453,0.2604319
1454,0.16271959
1455,0.16271959
1456,0.21109644
1457,0.16271959
1458,0.2685303
1459,0.5582863
1460,0.23074916
1461,0.14809114
1462,0.3962215
1463,0.16271959
1464,0.16862828
1465,0.20264706
1466,0.38941646
1467,0.16271959
1468,0.26011002
1469,0.18032971
1470,0.26114
1471,0.2164807
1472,0.5124285
1473,0.26011002
1474,0.4874623
1475,0.4889874
1476,0.2604319
1477,0.5139448
1478,0.123479374
1479,0.30777055
1480,0.102728255
1481,0.2670397
1482,0.31020096
1483,0.16271959
1484,0.06335917
1485,0.22815737
1486,0.2554842
1487,0.14982674
1488,0.14797503
1489,0.34414747
1490,0.13303682
1491,0.40024838
1492,0.4410283
1493,0.16271959
1494,0.30777055
1495,0.123479374
1496,0.090458624
1497,2.5986228
1498,0.58196163
1499,0.16586304
1500,0.1330165
1501,0.1723484
1502,0.30777055
1503,0.16271959
1504,0.22191298
1505,0.16271959
1506,0.33349708
1507,0.16271959
1508,0.17052396
1509,0.15035754
1510,0.2767011
1511,0.18810585
1512,0.16271959
1513,0.16271959
1514,0.30777055
1515,0.16271959
1516,0.16271959
1517,0.10503337
1518,0.24722385
1519,0.20991921
1520,0.16271959
1521,0.30777055
1522,0.23586085
1523,0.08591911
1524,0.38941646
1525,0.16271959
1526,0.16712146
1527,0.2604319
1528,0.2342131
1529,0.13147283
1530,0.08371406
1531,0.30777055
1532,0.31354666
1533,0.16271959
1534,0.16271959
1535,0.16271959
1536,0.21059147
1537,0.16271959
1538,0.30777055
1539,0.32685432
1540,0.16271959
1541,0.16271959
1542,0.16271959
1543,0.18993723
1544,0.16342765
1545,0.16271959
1546,0.16271959
1547,0.11257286
1548,0.47037518
1549,0.195367
1550,0.16271959
1551,0.30777055
1552,0.16271959
1553,0.13474849
1554,0.16271959
1555,0.28036064
1556,0.26011002
1557,0.16271959
1558,0.30777055
1559,0.3184592
1560,0.2604319
1561,0.26011002
1562,0.16271959
1563,0.26011002
1564,0.16271959
1565,0.16271959
1566,0.18558581
1567,0.1854302
1568,0.16271959
1569,0.16271959
1570,0.16271959
1571,0.16271959
1572,0.16271959
1573,0.16271959
1574,0.3526105
1575,0.16271959
1576,0.16271959
1577,0.16271959
1578,0.21686208
1579,0.16271959
1580,0.16271959
1581,0.16271959
1582,1.7677447
1583,0.26965976
1584,0.22188327
1585,0.16271959
1586,0.16271959
1587,0.26011002
1588,0.16271959
1589,0.15485686
1590,0.1355095
1591,0.16271959
1592,0.16271959
1593,0.123479374
1594,0.16271959
1595,0.16271959
1596,0.16271959
1597,0.16271959
1598,0.16271959
1599,0.16271959
1600,0.16271959
1601,0.16271959
1602,0.24290192
1603,0.16271959
1604,0.16271959
1605,0.115579635
1606,0.16271959
1607,0.16271959
1608,0.30777055
1609,0.30777055
1610,0.16271959
1611,0.16271959
1612,0.16271959
1613,0.5598567
1614,0.16271959
1615,0.5111621
1616,0.16271959
1617,0.16271959
1618,0.6423341
1619,0.16271959
1620,0.16583586
1621,0.058490016
1622,0.16271959
1623,0.16271959
1624,0.16271959
1625,0.16271959
1626,0.16271959
1627,0.47584775
1628,0.16586304
1629,0.16271959
1630,0.16271959
1631,0.16271959
1632,0.16271959
1633,0.16271959
1634,0.16271959
1635,0.16271959
1636,0.16271959
1637,0.16271959
1638,0.250242
1639,0.16271959
1640,0.19421948
1641,0.16271959
1642,0.16271959
1643,0.13076477
1644,0.24764174
1645,0.16271959
1646,0.2604319
1647,0.4267952
1648,0.16271959
1649,0.16271959
1650,0.16271959
1651,0.20696321
1652,0.16271959
1653,0.31020096
1654,0.5582863
1655,0.25662884
1656,0.41904008
1657,0.21993208
1658,0.16271959
1659,0.4705346
1660,0.16271959
1661,0.31307247
1662,0.16271959
1663,0.16271959
1664,0.5446813
1665,0.16271959
1666,0.19421948
1667,0.16271959
1668,0.26011002
1669,0.16149683
1670,0.17885226
1671,0.16271959
1672,0.34942076
1673,0.2604319
